Date,Open,High,Low,Close,Adj Close,Volume
2011-01-20,140.000000,140.000000,133.899994,137.350006,122.348175,3117771
2011-01-21,138.199997,140.399994,135.000000,135.899994,121.056526,1585236
2011-01-24,136.000000,136.899994,129.000000,132.199997,117.760651,3053661
2011-01-25,133.000000,136.250000,131.000000,131.199997,116.869911,2379421
2011-01-27,131.199997,132.500000,127.199997,129.250000,115.132889,2818640
2011-01-28,129.500000,129.899994,122.300003,126.599998,112.772308,1934554
2011-01-31,125.800003,130.649994,109.599998,128.399994,114.375732,5882500
2011-02-01,129.600006,129.600006,124.500000,124.849998,111.213455,1525013
2011-02-02,129.000000,129.050003,124.099998,125.050003,111.391624,1200800
2011-02-03,125.900002,131.449997,124.500000,130.550003,116.290886,1614351
2011-02-04,131.000000,133.100006,129.050003,129.949997,115.756424,1135781
2011-02-07,131.399994,132.149994,129.500000,131.000000,116.691734,521712
2011-02-08,131.300003,132.199997,127.150002,128.100006,114.108498,706411
2011-02-09,127.000000,129.550003,123.500000,126.500000,112.683250,1619593
2011-02-10,123.800003,125.400002,114.550003,122.199997,108.852913,2761606
2011-02-11,125.349998,125.349998,116.300003,121.900002,108.585670,2365904
2011-02-14,122.500000,129.500000,122.199997,128.100006,114.108498,1122695
2011-02-15,131.399994,131.399994,124.000000,126.949997,113.084099,1082488
2011-02-16,127.000000,133.449997,126.949997,131.449997,117.092583,1779841
2011-02-17,132.899994,132.899994,130.000000,130.100006,115.890053,946352
2011-02-18,130.899994,133.000000,130.000000,130.449997,116.201828,903776
2011-02-21,129.000000,133.000000,128.250000,131.050003,116.736298,827906
2011-02-22,130.500000,135.500000,129.000000,132.050003,117.627060,897037
2011-02-23,116.300003,132.899994,116.300003,131.500000,117.137123,714891
2011-02-24,132.000000,134.500000,130.250000,132.449997,117.983360,2074760
2011-02-25,132.500000,135.399994,131.100006,134.050003,119.408623,427934
2011-02-28,135.100006,138.199997,133.750000,136.750000,121.813728,1132119
2011-03-01,137.949997,138.399994,134.600006,135.949997,121.101074,1720201
2011-03-03,136.399994,142.000000,134.600006,140.050003,124.753242,1490092
2011-03-04,143.250000,145.449997,140.800003,141.350006,125.911285,1470911
2011-03-07,141.000000,142.649994,139.149994,140.100006,124.797813,1143987
2011-03-08,142.899994,142.899994,137.500000,137.949997,122.882637,801413
2011-03-09,137.100006,139.500000,135.800003,136.350006,121.457413,344524
2011-03-10,135.399994,136.000000,131.300003,132.699997,118.206070,1515698
2011-03-11,133.000000,139.449997,130.250000,136.750000,121.813728,2721065
2011-03-14,137.000000,138.350006,134.100006,135.600006,120.789299,710471
2011-03-15,134.000000,137.000000,130.600006,131.649994,117.270744,1731147
2011-03-16,132.949997,138.399994,132.000000,137.199997,122.214569,1066591
2011-03-17,136.699997,138.000000,133.850006,137.149994,122.170044,1055570
2011-03-18,138.399994,141.350006,129.300003,130.850006,116.558136,3738899
2011-03-21,133.449997,133.449997,130.600006,132.550003,118.072449,778357
2011-03-22,133.399994,134.449997,132.000000,133.699997,119.096832,567387
2011-03-23,132.149994,134.199997,131.800003,133.899994,119.274979,670944
2011-03-24,134.800003,135.000000,132.800003,134.550003,119.854019,494898
2011-03-25,135.399994,137.000000,134.300003,135.949997,121.101074,890331
2011-03-28,136.699997,137.899994,135.100006,136.449997,121.546486,772961
2011-03-29,136.850006,141.399994,136.000000,139.850006,124.575127,1530775
2011-03-30,140.949997,141.550003,139.850006,140.699997,125.332321,1062918
2011-03-31,141.600006,144.949997,140.449997,143.449997,127.781906,863295
2011-04-01,143.500000,148.149994,143.000000,146.649994,130.632370,1025499
2011-04-04,147.000000,151.600006,145.800003,148.000000,131.834900,1116566
2011-04-05,147.100006,150.500000,147.100006,148.250000,132.057632,1033689
2011-04-06,150.000000,153.600006,145.149994,146.500000,130.498810,2011071
2011-04-07,148.300003,148.300003,146.250000,146.850006,130.810577,300979
2011-04-08,147.000000,149.399994,142.000000,142.750000,127.158371,738425
2011-04-11,143.000000,145.750000,140.250000,142.000000,126.490318,724060
2011-04-13,138.350006,143.750000,138.350006,142.850006,127.247459,736868
2011-04-15,144.399994,144.399994,140.100006,140.850006,125.465897,463559
2011-04-18,141.199997,142.250000,140.100006,141.550003,126.089447,527267
2011-04-19,144.899994,144.899994,138.449997,140.050003,124.753242,484876
2011-04-20,141.800003,143.800003,140.500000,141.550003,126.089447,513448
2011-04-21,141.850006,144.500000,140.899994,143.050003,127.425621,1426992
2011-04-25,144.100006,145.949997,143.199997,144.899994,129.073547,736455
2011-04-26,146.000000,146.899994,144.000000,145.050003,129.207138,970182
2011-04-27,145.800003,146.000000,139.250000,140.300003,124.976006,1206947
2011-04-28,143.000000,154.850006,143.000000,150.449997,134.017349,9415443
2011-04-29,150.000000,154.000000,150.000000,152.800003,136.110672,4270934
2011-05-02,153.750000,154.649994,151.199997,153.500000,136.734222,4471445
2011-05-03,154.350006,157.800003,150.500000,154.050003,137.224136,6087831
2011-05-04,155.000000,156.300003,153.649994,154.399994,137.535934,1055183
2011-05-05,153.949997,155.500000,151.550003,152.649994,135.977051,941781
2011-05-06,154.000000,154.600006,152.300003,153.699997,136.912369,2979835
2011-05-09,153.100006,154.649994,152.399994,153.750000,136.956909,2396271
2011-05-10,155.000000,156.000000,153.250000,154.800003,137.892242,604421
2011-05-11,155.800003,160.399994,152.550003,159.600006,142.167969,1371230
2011-05-12,160.000000,160.449997,157.699997,158.199997,140.920883,906522
2011-05-13,158.600006,164.399994,157.500000,163.100006,145.285690,1005982
2011-05-16,162.699997,163.300003,157.149994,158.000000,140.742752,717305
2011-05-17,158.100006,161.449997,156.550003,157.949997,140.698181,1001938
2011-05-18,159.449997,162.300003,157.600006,159.300003,141.900711,720764
2011-05-19,160.149994,160.949997,157.949997,158.500000,141.188095,322176
2011-05-20,160.000000,160.000000,157.949997,158.800003,141.455322,286391
2011-05-23,157.449997,159.000000,156.649994,158.250000,140.965408,388697
2011-05-24,158.000000,160.899994,157.000000,158.449997,141.143555,405702
2011-05-25,158.300003,159.350006,157.149994,158.500000,141.188095,244630
2011-05-26,159.350006,161.750000,157.500000,161.149994,143.548660,1747243
2011-05-27,161.500000,163.800003,160.250000,160.850006,143.281418,724626
2011-05-30,161.050003,162.000000,158.500000,159.350006,141.945267,697504
2011-05-31,160.699997,162.000000,158.500000,159.899994,142.435181,2244584
2011-06-01,158.550003,162.699997,158.550003,161.149994,143.548660,1367909
2011-06-02,160.300003,161.899994,158.600006,161.300003,143.682266,576596
2011-06-03,162.350006,165.899994,162.000000,163.600006,145.731094,1217218
2011-06-06,162.149994,164.699997,162.050003,163.100006,145.285690,540667
2011-06-07,163.000000,163.250000,160.000000,160.649994,143.103271,925825
2011-06-08,160.050003,161.750000,159.149994,159.949997,142.479691,1258246
2011-06-09,160.350006,161.500000,153.000000,155.600006,138.604874,937727
2011-06-10,156.399994,156.649994,153.000000,153.899994,137.090530,549163
2011-06-13,154.000000,157.000000,151.250000,156.300003,139.228378,817830
2011-06-14,157.350006,157.899994,154.100006,156.699997,139.584702,687544
2011-06-15,157.250000,157.250000,155.100006,156.449997,139.362000,511412
2011-06-16,155.399994,158.850006,151.350006,156.899994,139.762833,1340365
2011-06-17,157.500000,158.449997,151.250000,152.250000,135.620728,996268
2011-06-20,152.699997,153.399994,142.000000,150.500000,134.061905,1741402
2011-06-21,150.699997,151.699997,148.649994,149.449997,133.126556,970004
2011-06-22,150.000000,151.000000,148.050003,149.000000,132.725739,680028
2011-06-23,149.500000,155.699997,148.449997,153.050003,136.333374,1243118
2011-06-24,153.899994,159.399994,153.500000,157.500000,140.297348,1223020
2011-06-27,158.250000,163.000000,154.649994,161.949997,144.261246,1173892
2011-06-28,162.850006,168.800003,162.000000,168.149994,149.784073,2414047
2011-06-29,169.050003,169.750000,161.100006,164.800003,146.800018,1536997
2011-06-30,165.399994,167.199997,160.649994,161.649994,143.994034,1337237
2011-07-01,163.000000,166.899994,160.550003,161.449997,143.815918,735187
2011-07-04,163.600006,163.899994,161.000000,161.899994,144.216766,831794
2011-07-05,162.000000,165.250000,161.500000,162.649994,144.884811,892936
2011-07-06,163.449997,167.000000,162.600006,166.350006,148.180710,1348159
2011-07-07,167.500000,173.500000,166.500000,171.000000,152.322815,2867168
2011-07-08,172.449997,173.500000,166.149994,167.699997,149.383255,1313254
2011-07-11,168.949997,169.899994,165.600006,167.699997,149.383255,486940
2011-07-12,166.050003,167.850006,163.000000,164.250000,146.310043,481554
2011-07-13,164.949997,166.699997,163.050003,164.000000,146.087402,1904771
2011-07-14,163.649994,165.899994,163.000000,164.850006,147.383774,512147
2011-07-15,164.100006,170.399994,164.100006,168.750000,150.870529,2117520
2011-07-18,169.699997,171.699997,167.250000,167.949997,150.155289,1519848
2011-07-19,169.000000,173.449997,168.000000,172.600006,154.312622,2449555
2011-07-20,174.449997,174.600006,167.300003,170.350006,152.300995,2156605
2011-07-21,163.149994,164.000000,152.050003,154.350006,137.996246,8363545
2011-07-22,155.500000,156.899994,148.100006,149.600006,133.749527,6305844
2011-07-25,149.600006,152.250000,149.600006,150.800003,134.822357,2094271
2011-07-26,151.449997,152.199997,149.050003,150.350006,134.420074,1148905
2011-07-27,151.000000,151.500000,148.350006,149.699997,133.838913,1523803
2011-07-28,149.000000,153.149994,148.500000,149.800003,133.928329,1369769
2011-07-29,149.449997,156.000000,148.800003,155.000000,138.577377,1952931
2011-08-01,156.100006,157.949997,152.100006,153.050003,136.834015,822647
2011-08-02,153.050003,153.050003,148.500000,149.899994,134.017731,572956
2011-08-03,148.500000,151.500000,146.600006,150.399994,134.464752,697351
2011-08-04,151.000000,153.149994,149.300003,150.050003,134.151855,483327
2011-08-05,145.250000,153.699997,143.149994,152.899994,136.699875,1771517
2011-08-08,151.000000,154.300003,146.399994,152.600006,136.431671,1577286
2011-08-09,148.100006,155.000000,147.000000,153.899994,137.593933,1488809
2011-08-10,155.100006,157.699997,152.300003,153.250000,137.012787,1178491
2011-08-11,153.250000,161.399994,152.500000,159.250000,142.377106,4684458
2011-08-12,161.899994,188.199997,157.000000,157.800003,141.080719,3376079
2011-08-16,159.850006,160.800003,156.300003,158.100006,141.348938,789314
2011-08-17,158.100006,158.100006,153.600006,154.500000,138.130341,478002
2011-08-18,154.199997,156.000000,149.300003,150.350006,134.420074,557984
2011-08-19,149.250000,151.949997,146.000000,150.300003,134.375366,1586163
2011-08-22,152.000000,155.000000,148.300003,152.500000,136.342239,1360246
2011-08-23,153.000000,157.000000,152.199997,155.750000,139.247910,1235466
2011-08-24,154.250000,157.899994,150.350006,151.449997,135.403503,523468
2011-08-25,152.000000,152.949997,149.149994,151.100006,135.090607,645174
2011-08-26,151.100006,152.899994,141.500000,143.600006,128.385254,665482
2011-08-29,143.600006,149.949997,142.000000,148.949997,133.168381,1337474
2011-08-30,150.000000,153.000000,148.449997,149.550003,133.704849,660486
2011-09-02,150.550003,151.399994,146.149994,146.899994,131.335617,1285584
2011-09-05,145.100006,146.000000,143.899994,144.350006,129.055801,876555
2011-09-06,144.199997,146.600006,143.050003,144.350006,129.055801,1593412
2011-09-07,145.949997,147.949997,144.500000,146.250000,130.754471,2203238
2011-09-08,146.550003,147.550003,141.649994,142.649994,127.535896,1833504
2011-09-09,142.699997,143.550003,135.000000,136.949997,122.439804,3233401
2011-09-12,136.500000,136.500000,130.899994,131.300003,117.388451,2493822
2011-09-13,131.500000,134.750000,130.500000,131.649994,117.701370,2863006
2011-09-14,142.399994,142.399994,130.649994,131.350006,117.433167,3005407
2011-09-15,133.899994,137.550003,129.500000,136.399994,121.948074,4945853
2011-09-16,137.000000,137.250000,131.000000,132.649994,118.595390,4463369
2011-09-19,131.750000,134.750000,131.000000,133.750000,119.578873,1171503
2011-09-20,133.800003,135.100006,132.699997,133.000000,118.908333,1192148
2011-09-21,133.000000,137.500000,132.250000,137.050003,122.529213,2119746
2011-09-22,134.899994,136.300003,133.149994,134.149994,119.936493,2174417
2011-09-23,134.000000,134.300003,129.850006,130.949997,117.075508,2551196
2011-09-26,131.100006,133.250000,130.000000,132.550003,118.506012,1336934
2011-09-27,134.649994,135.050003,130.699997,132.600006,118.550720,1611345
2011-09-28,132.850006,133.500000,127.650002,129.600006,115.868568,1237848
2011-09-29,128.500000,132.949997,127.000000,131.850006,117.880180,2485921
2011-09-30,131.300003,131.800003,128.199997,129.600006,115.868568,2691186
2011-10-03,128.050003,132.100006,127.349998,131.350006,117.433167,1733693
2011-10-04,131.500000,134.949997,131.000000,132.000000,118.014267,3972737
2011-10-05,133.449997,134.899994,130.300003,131.000000,117.120224,2145478
2011-10-07,132.300003,133.850006,130.500000,131.199997,117.299042,1225362
2011-10-10,131.199997,131.550003,128.899994,129.949997,116.181480,2836097
2011-10-11,131.000000,132.949997,131.000000,132.250000,118.237778,1241441
2011-10-12,132.199997,137.350006,131.500000,135.449997,121.098770,2397721
2011-10-13,136.250000,138.000000,135.300003,136.350006,121.903397,1507435
2011-10-14,136.350006,137.100006,132.350006,133.600006,119.444778,1121316
2011-10-17,134.100006,138.500000,132.500000,137.850006,123.244469,1970989
2011-10-18,137.500000,138.000000,133.000000,134.149994,119.936493,742089
2011-10-19,134.250000,136.199997,130.800003,131.399994,117.477837,1166520
2011-10-20,130.350006,133.600006,118.199997,121.300003,108.447968,13462430
2011-10-21,121.300003,122.699997,117.599998,118.150002,105.631721,6819760
