"Date","Open","High","Low","Close"
"21 Oct 2015","2545.45","2570.4","2542.1","2550.55"
"20 Oct 2015","2533.8","2556.4","2522.5","2551.1"
"19 Oct 2015","2490.2","2539.55","2478.3","2531.6"
"16 Oct 2015","2477.55","2511.95","2464.15","2496.8"
"15 Oct 2015","2369.25","2491.3","2369.25","2477.45"
"14 Oct 2015","2408.65","2413.35","2334.2","2354.95"
"13 Oct 2015","2420.5","2426.55","2397.75","2416.3"
"12 Oct 2015","2423.3","2432.75","2401.85","2412.75"
"09 Oct 2015","2430.9","2430.9","2403.45","2411.35"
"08 Oct 2015","2413.25","2425.6","2392.25","2401.05"
"07 Oct 2015","2415.05","2416.95","2384.85","2407.15"
"06 Oct 2015","2441.35","2441.35","2405","2409.55"
"05 Oct 2015","2434.25","2440.05","2421.2","2428.25"
"01 Oct 2015","2390.3","2420.5","2356.6","2412.6"
"30 Sep 2015","2381.75","2386.45","2362.35","2382.8"
"29 Sep 2015","2315.3","2370","2300","2356.9"
"28 Sep 2015","2407.85","2407.85","2331.6","2335.75"
"24 Sep 2015","2360.45","2411","2347.8","2392.25"
"23 Sep 2015","2317.55","2359.3","2305.15","2349.6"
"22 Sep 2015","2404.45","2404.45","2327","2345.55"
"21 Sep 2015","2371.7","2397.8","2366.75","2392.5"
"18 Sep 2015","2374.35","2405.9","2357.9","2372.3"
"16 Sep 2015","2354.55","2364.7","2343.6","2350.85"
"15 Sep 2015","2359.2","2365.7","2341.8","2348.7"
"14 Sep 2015","2347.4","2363.75","2341.9","2355.7"
"11 Sep 2015","2347.4","2373.45","2330.15","2341.15"
"10 Sep 2015","2310.35","2346.75","2277","2333.7"
"09 Sep 2015","2295.5","2335.6","2293.75","2330.75"
"08 Sep 2015","2233.85","2278.95","2218.25","2267.2"
"07 Sep 2015","2245.45","2270.1","2222.15","2226.9"
"04 Sep 2015","2280.9","2293.05","2224.55","2242.7"
"03 Sep 2015","2270.15","2295.35","2255.8","2277.45"
"02 Sep 2015","2277.35","2298.35","2231.65","2244.4"
"01 Sep 2015","2311","2314.95","2236.7","2261.7"
"31 Aug 2015","2333.15","2338.2","2302.8","2328.35"
"28 Aug 2015","2320.55","2371.7","2311.9","2331.95"
"27 Aug 2015","2274.65","2288.2","2241.3","2279.65"
"26 Aug 2015","2186.75","2268.75","2182.85","2231.4"
"25 Aug 2015","2198.05","2237.35","2138","2206.8"
"24 Aug 2015","2268.95","2279.35","2123.85","2162.8"
"21 Aug 2015","2388.6","2388.6","2330.2","2352.15"
"20 Aug 2015","2467.05","2471.05","2393.1","2406.4"
"19 Aug 2015","2473.7","2486.5","2438.95","2475.7"
"18 Aug 2015","2476.1","2497.95","2452.25","2469.5"
"17 Aug 2015","2489.2","2499.85","2445.3","2474.85"
"14 Aug 2015","2423.15","2507.8","2423.15","2500.55"
"13 Aug 2015","2437.05","2469.65","2413.3","2420.1"
"12 Aug 2015","2489.7","2507.7","2427.4","2432.1"
"11 Aug 2015","2483.7","2513","2474.85","2499.25"
"10 Aug 2015","2491.95","2520.75","2478.8","2492.95"
"07 Aug 2015","2519.45","2528.05","2485.25","2491.55"
"06 Aug 2015","2524.4","2528.8","2498.1","2515.95"
"05 Aug 2015","2501.15","2534.25","2487.1","2521.25"
"04 Aug 2015","2495","2497.25","2451.15","2472.75"
"03 Aug 2015","2456.8","2496.5","2456","2474.65"
"31 Jul 2015","2436.25","2464.35","2436.25","2452.15"
"30 Jul 2015","2449.35","2452.05","2414.8","2428"
"29 Jul 2015","2383.15","2436.3","2378.75","2428.55"
"28 Jul 2015","2396.65","2419.5","2353.1","2364.7"
"27 Jul 2015","2385.4","2407.3","2370.95","2385.4"
"24 Jul 2015","2406.7","2412.7","2352.75","2362.55"
"23 Jul 2015","2438.55","2438.55","2378.2","2386.25"
"22 Jul 2015","2380.25","2442.8","2380.25","2428.95"
"21 Jul 2015","2365.1","2401","2365.1","2379.05"
"20 Jul 2015","2343.2","2372.95","2323.5","2366.5"
"17 Jul 2015","2347.85","2353.1","2312.7","2336.95"
"16 Jul 2015","2325.25","2336.8","2313","2332.4"
"15 Jul 2015","2306.95","2346.4","2300.3","2309.55"
"14 Jul 2015","2289.8","2304.85","2268.25","2299.75"
"13 Jul 2015","2231.05","2302.85","2220.35","2282.35"
"10 Jul 2015","2192.1","2234.6","2192.1","2213.35"
"09 Jul 2015","2225.65","2225.65","2177.15","2182.9"
"08 Jul 2015","2252.25","2252.25","2195.45","2202.7"
"07 Jul 2015","2292.5","2302.35","2259","2271.15"
"06 Jul 2015","2234.9","2296.9","2234.9","2293.25"
"03 Jul 2015","2260.5","2274.85","2258.1","2261.6"
"02 Jul 2015","2230.15","2270.25","2229.75","2261.9"
"01 Jul 2015","2242.65","2249.9","2225.5","2229.1"
"30 Jun 2015","2178.45","2242.05","2178.45","2237.85"
"29 Jun 2015","2151.5","2184.2","2149.8","2180.75"
"26 Jun 2015","2207.5","2227.05","2186","2217.2"
"25 Jun 2015","2190.55","2217.95","2179.8","2204.75"
"24 Jun 2015","2188.85","2213.7","2182.65","2192.85"
"23 Jun 2015","2173.05","2189.25","2158.25","2184.05"
"22 Jun 2015","2176.9","2188.2","2159.3","2183.7"
"19 Jun 2015","2177.9","2189.2","2154.4","2158.25"
"18 Jun 2015","2165.75","2196.9","2163.75","2170.75"
"17 Jun 2015","2150","2184.3","2131.85","2178.25"
"16 Jun 2015","2110.45","2144.8","2095.4","2138.7"
"15 Jun 2015","2081.3","2122.65","2073.2","2114.1"
"12 Jun 2015","2074.75","2088.8","2056.65","2072.95"
"11 Jun 2015","2100.95","2106.8","2062.6","2068.6"
"10 Jun 2015","2081.15","2098.1","2070.2","2085.55"
"09 Jun 2015","2074.75","2093.6","2052.7","2064.7"
"08 Jun 2015","2122.1","2122.1","2070.65","2076.05"
"05 Jun 2015","2089.05","2151.05","2073.6","2137.15"
"04 Jun 2015","2068.25","2100.25","2065.55","2095.05"
"03 Jun 2015","2099.05","2114.85","2036.65","2071.6"
"02 Jun 2015","2088.7","2112","2083.1","2100.1"
"01 Jun 2015","2101.9","2101.9","2078.6","2092.95"
"29 May 2015","2113.1","2118.45","2093.5","2108.2"
"28 May 2015","2110.95","2115.9","2094.6","2098.4"
"27 May 2015","2090.5","2113.25","2075","2103.45"
"26 May 2015","2089.45","2099.85","2078.75","2096.8"
"25 May 2015","2087.25","2095.4","2072.7","2090.6"
"22 May 2015","2097.65","2109.1","2082.2","2089.1"
"21 May 2015","2097.75","2113.7","2072.1","2092.2"
"20 May 2015","2095.6","2109.6","2083.9","2098.25"
"19 May 2015","2076.7","2104.55","2075.75","2081.5"
"18 May 2015","2009.3","2076.1","2005.25","2068.85"
"15 May 2015","2023.65","2024.85","2004.7","2008.65"
"14 May 2015","2012.85","2021.25","1994.15","2012.85"
"13 May 2015","2039.2","2039.2","1991.5","2010.3"
"12 May 2015","2088.25","2088.25","2023.3","2029.1"
"11 May 2015","2058.4","2096.4","2056.75","2088.2"
"08 May 2015","2040.5","2075.1","2039.3","2054.15"
"07 May 2015","2020.8","2036.55","2011","2029.1"
"06 May 2015","2070.4","2075.5","2022.95","2034"
"05 May 2015","2101.55","2106.4","2071.55","2078"
"04 May 2015","2060.3","2111.4","2060.3","2109.1"
"30 Apr 2015","2077.45","2078.65","2047.65","2053.1"
"29 Apr 2015","2079.35","2104.5","2076.55","2086.35"
"28 Apr 2015","2082.8","2093.35","2062.15","2087.55"
"27 Apr 2015","2098.45","2105.45","2066.2","2090.8"
"24 Apr 2015","2141.65","2150.45","2089.55","2094.1"
"23 Apr 2015","2135.75","2164.75","2133.35","2138.45"
"22 Apr 2015","2128.65","2145.2","2078.4","2128.15"
"21 Apr 2015","2133.9","2160.8","2121.65","2123.8"
"20 Apr 2015","2189.4","2193.5","2125.95","2138.05"
"17 Apr 2015","2207.45","2211.65","2180.3","2192"
"16 Apr 2015","2241.5","2243.2","2198.55","2212.3"
"15 Apr 2015","2241.75","2268.3","2231.15","2238.35"
"13 Apr 2015","2257.7","2257.7","2234.3","2244.2"
"10 Apr 2015","2251.8","2262.35","2233.3","2242.4"
"09 Apr 2015","2191.6","2255.1","2189.5","2251.7"
"08 Apr 2015","2171.4","2192.35","2167.15","2176.35"
"07 Apr 2015","2184.25","2184.3","2153.85","2168.75"
"06 Apr 2015","2202","2208.45","2164.55","2174.95"
"01 Apr 2015","2182.6","2207.9","2182.6","2204"
"31 Mar 2015","2188.95","2195.15","2167.6","2188.9"
"30 Mar 2015","2147.55","2186.6","2146.35","2178.6"
"27 Mar 2015","2161.6","2164.1","2115.15","2138.25"
"26 Mar 2015","2171.9","2190.25","2146.35","2154.1"
"25 Mar 2015","2202.35","2212.45","2178.3","2181.7"
"24 Mar 2015","2194.8","2216.9","2184.7","2205.4"
"23 Mar 2015","2228.95","2243.5","2186.05","2197.45"
"20 Mar 2015","2262.35","2262.35","2200.95","2215.3"
"19 Mar 2015","2288.7","2310.1","2255.7","2261.7"
"18 Mar 2015","2259.9","2312.15","2250.55","2292"
"17 Mar 2015","2235.45","2269.75","2225.85","2258.75"
"16 Mar 2015","2208.9","2242.4","2195.4","2232.15"
"13 Mar 2015","2263.7","2264.6","2201.7","2207.8"
"12 Mar 2015","2222.3","2256.85","2222.3","2251.55"
"11 Mar 2015","2219.85","2224.2","2198.65","2215.8"
"10 Mar 2015","2196","2237.35","2196","2218.9"
"09 Mar 2015","2229.25","2244.1","2200.15","2207.05"
"05 Mar 2015","2229.9","2247.05","2200.25","2240"
"04 Mar 2015","2272.75","2273.25","2224.1","2226.75"
"03 Mar 2015","2246.4","2265.2","2232.75","2259.5"
"02 Mar 2015","2240.2","2249.6","2217.95","2229.7"
"28 Feb 2015","2257.05","2262.3","2214.55","2231.45"
"27 Feb 2015","2248.45","2257.65","2231.1","2246.65"
"26 Feb 2015","2271.35","2279.6","2231.45","2239.3"
"25 Feb 2015","2298.45","2299.3","2265.05","2270.8"
"24 Feb 2015","2270.55","2301.9","2263.75","2295.6"
"23 Feb 2015","2317.55","2331","2258.35","2266.9"
"20 Feb 2015","2306.15","2326.95","2304.6","2316.85"
"19 Feb 2015","2330.55","2339.7","2292.3","2305.15"
"18 Feb 2015","2322.4","2329.65","2297.1","2322.95"
"16 Feb 2015","2350.25","2350.55","2318","2322.05"
"13 Feb 2015","2325.4","2348.3","2320.6","2338.9"
"12 Feb 2015","2271.65","2324.25","2271.65","2316.15"
"11 Feb 2015","2272.45","2273.3","2231.5","2255.5"
"10 Feb 2015","2254.65","2269.85","2238.6","2264.7"
"09 Feb 2015","2281.6","2285","2245.7","2270.15"
"06 Feb 2015","2295.4","2318.9","2267.5","2275.9"
"05 Feb 2015","2316.4","2335.75","2286.3","2295"
"04 Feb 2015","2360.7","2361.05","2305.45","2316.5"
"03 Feb 2015","2350.5","2365.65","2341","2347.2"
"02 Feb 2015","2356.55","2357.7","2331.1","2345.45"
"30 Jan 2015","2394.55","2394.55","2339.3","2357.35"
"29 Jan 2015","2400.95","2401.5","2379.9","2391.95"
"28 Jan 2015","2397.4","2418.7","2387.4","2395.3"
"27 Jan 2015","2398","2413.55","2383.4","2408.8"
"23 Jan 2015","2433.95","2433.95","2395.05","2408.95"
"22 Jan 2015","2400.15","2420.3","2386.15","2410.7"
"21 Jan 2015","2435.9","2462","2377.95","2394.05"
"20 Jan 2015","2402.45","2431.65","2394.9","2425.3"
"19 Jan 2015","2417.4","2427.6","2390.75","2397.85"
"16 Jan 2015","2318.4","2413.4","2314.05","2403.75"
"15 Jan 2015","2295.7","2320.9","2285.2","2310.65"
"14 Jan 2015","2298.85","2304.5","2267","2275.9"
"13 Jan 2015","2304.85","2319.4","2288.25","2293.9"
"12 Jan 2015","2278.6","2301.45","2258.6","2297.55"
"09 Jan 2015","2306.2","2306.2","2260.85","2276.65"
"08 Jan 2015","2289.15","2298.55","2274.05","2285.7"
"07 Jan 2015","2294.95","2304.3","2258.55","2275.7"
"06 Jan 2015","2360.5","2363.05","2272.1","2294.7"
"05 Jan 2015","2382.35","2396.5","2371.4","2376.3"
"02 Jan 2015","2380.5","2401.15","2376.3","2382.1"
"01 Jan 2015","2390.3","2393.9","2375.65","2378.3"
"31 Dec 2014","2368.4","2392.2","2368.4","2387.1"
"30 Dec 2014","2368.35","2385.6","2359.35","2372.35"
"29 Dec 2014","2356.35","2371.2","2355.75","2367.95"
"26 Dec 2014","2370.6","2374","2350.45","2354.2"
"24 Dec 2014","2351.25","2369.2","2339.85","2364.2"
"23 Dec 2014","2344.9","2356.55","2327.05","2344.2"
"22 Dec 2014","2324.8","2348.15","2316.5","2337.6"
"19 Dec 2014","2351.75","2378.6","2318.45","2333.35"
"18 Dec 2014","2295.8","2341.05","2294.25","2328.2"
"17 Dec 2014","2288.95","2303","2237.95","2276.7"
"16 Dec 2014","2303.1","2316.05","2280.75","2292.85"
"15 Dec 2014","2279.85","2331.75","2278.25","2318.9"
"12 Dec 2014","2369.75","2379.75","2293.5","2297.8"
"11 Dec 2014","2375.45","2380.45","2345.05","2367.75"
"10 Dec 2014","2321.7","2371.3","2315.95","2366.05"
"09 Dec 2014","2385.75","2397.1","2328.65","2332.05"
"08 Dec 2014","2366.05","2400.8","2361.35","2387.35"
"05 Dec 2014","2357.25","2370.8","2345.35","2360.75"
"04 Dec 2014","2366.45","2375.2","2343.5","2360.95"
"03 Dec 2014","2347.5","2363.05","2337.7","2360.2"
"02 Dec 2014","2310.65","2346.4","2304.65","2339.2"
"01 Dec 2014","2325.3","2347.65","2308","2311.15"
"28 Nov 2014","2295.95","2344.35","2295.95","2325.25"
"27 Nov 2014","2295.95","2308.95","2265.3","2290.3"
"26 Nov 2014","2328.55","2328.55","2293.45","2300.25"
"25 Nov 2014","2348.35","2385.2","2337.35","2354.5"
"24 Nov 2014","2307.95","2346.75","2307.95","2340.75"
"21 Nov 2014","2283.5","2325.2","2283.5","2306.45"
"20 Nov 2014","2332.8","2345.55","2276.95","2282.85"
"19 Nov 2014","2336.2","2368.25","2328.75","2340.05"
"18 Nov 2014","2308.9","2339.75","2301.5","2325.45"
"17 Nov 2014","2267.75","2311.65","2255.3","2305.1"
"14 Nov 2014","2258.05","2288.8","2257.05","2279.5"
"13 Nov 2014","2275.85","2281.4","2253.45","2267.75"
"12 Nov 2014","2274.45","2287.65","2252.25","2264.7"
"11 Nov 2014","2256","2276.8","2239.25","2269.75"
"10 Nov 2014","2270.55","2281.8","2237.45","2253.6"
"07 Nov 2014","2221.8","2268.9","2216.25","2262.25"
"05 Nov 2014","2187.2","2232.85","2182.15","2202.5"
"03 Nov 2014","2154.15","2201.2","2154.15","2181.5"
"31 Oct 2014","2141.4","2170.7","2141.4","2152.8"
"30 Oct 2014","2124.2","2158.05","2117.4","2149.35"
"29 Oct 2014","2113.55","2138.45","2102.05","2128.2"
"28 Oct 2014","2092.6","2120.8","2092","2105.85"
"27 Oct 2014","2126.05","2126.45","2083.5","2087.1"
"23 Oct 2014","2129","2134.75","2115.9","2118.65"
"22 Oct 2014","2102","2142.65","2092.65","2119.8"
"21 Oct 2014","2067.5","2098.1","2062.7","2094.05"
"20 Oct 2014","2057.75","2071.6","2043.35","2068.9"
"17 Oct 2014","2009.25","2077.35","2009.25","2046.4"
"16 Oct 2014","2021.05","2042.3","1989.15","2003.35"
"14 Oct 2014","2027.35","2052.35","2016.65","2027.5"
"13 Oct 2014","2025.8","2034.25","2009.65","2028.05"
"10 Oct 2014","2051.5","2051.5","2021.1","2034.2"
"09 Oct 2014","2000.55","2069.45","1998.9","2065.4"
"08 Oct 2014","1982.8","1997.35","1967.85","1992.7"
"07 Oct 2014","2011.7","2029.25","1984.6","1992.55"
"01 Oct 2014","2035","2035.05","2009.55","2023.45"
"30 Sep 2014","1986","2032.35","1976.15","2027.35"
"29 Sep 2014","1969.55","1996.75","1961.95","1986.65"
"26 Sep 2014","1963.7","1971.1","1934.5","1965.2"
"25 Sep 2014","1970.05","1980.8","1947.95","1974.35"
"24 Sep 2014","1975.05","1988.65","1959.95","1965.35"
"23 Sep 2014","2005.4","2026.5","1970.4","1974.9"
"22 Sep 2014","2034.3","2038.55","2007.95","2012.3"
"19 Sep 2014","2025.35","2049.15","2011.9","2039.15"
"18 Sep 2014","1946","2022.95","1946","2011.55"
"17 Sep 2014","1956.65","1970.85","1934.4","1956.75"
"16 Sep 2014","1980","2001.8","1943.2","1948.45"
"15 Sep 2014","1949.8","1989.25","1944.9","1980.9"
"12 Sep 2014","1953.35","1963.2","1942.2","1954.35"
"11 Sep 2014","1990.3","1996.9","1948.75","1957.7"
"10 Sep 2014","1934.65","1990.2","1934.65","1986"
"09 Sep 2014","1940.65","1950.65","1929.9","1942.75"
"08 Sep 2014","1947.05","1952","1932.55","1945.25"
"05 Sep 2014","1943.1","1949.3","1927.65","1932.4"
"04 Sep 2014","1938.05","1948.15","1917.65","1943.35"
"03 Sep 2014","1940.6","1962.1","1933.8","1942.3"
"02 Sep 2014","1925","1957.4","1925","1937.35"
"01 Sep 2014","1893.95","1937.1","1889.7","1934.15"
"28 Aug 2014","1903.6","1917.5","1886.8","1892.15"
"27 Aug 2014","1911.45","1927.25","1902.7","1905"
"26 Aug 2014","1913.85","1927.8","1903","1919.8"
"25 Aug 2014","1936.1","1946.4","1923.5","1927.85"
"22 Aug 2014","1961.45","1972.3","1939.15","1943.8"
"21 Aug 2014","1965.6","1993.65","1955.1","1958"
"20 Aug 2014","1923.3","1953.65","1923.3","1948.7"
"19 Aug 2014","1907.5","1921.4","1903.75","1917.2"
"18 Aug 2014","1886.75","1906.85","1872.5","1903.95"
"14 Aug 2014","1861.5","1879.1","1844.95","1867.1"
"13 Aug 2014","1921.5","1922.2","1863.9","1871.45"
"12 Aug 2014","1928.8","1936.25","1918.4","1931.25"
"11 Aug 2014","1936.2","1946.25","1917.3","1921.65"
"08 Aug 2014","1960.65","1962.4","1921.3","1932.8"
"07 Aug 2014","1965.95","1992.55","1965.95","1976.3"
"06 Aug 2014","1986.45","1995.45","1971.25","1976.7"
"05 Aug 2014","2014.2","2014.2","1986.65","1999.45"
"04 Aug 2014","1996.55","2018.45","1990.35","1997.2"
"01 Aug 2014","2007.4","2029.9","1986.9","1995.15"
"31 Jul 2014","2018.75","2033.9","2012.95","2023.65"
"30 Jul 2014","1975.5","2022.55","1975.5","2019.35"
"28 Jul 2014","2009.45","2018.2","1983.1","1986.75"
"25 Jul 2014","2062.55","2073.55","2000.55","2012.85"
"24 Jul 2014","2077.8","2077.8","2052.55","2060.35"
"23 Jul 2014","2101.85","2101.95","2065.85","2076.05"
"22 Jul 2014","2107.75","2118.45","2084.25","2099.25"
"21 Jul 2014","2074.5","2106.75","2072.8","2096.6"
"18 Jul 2014","2075.55","2096.85","2059.45","2067.75"
"17 Jul 2014","2087.9","2109.55","2080.4","2092.25"
"16 Jul 2014","2050.8","2108","2050.8","2085.45"
"15 Jul 2014","2043.9","2060.35","2037.1","2051.15"
"14 Jul 2014","2065.1","2066.6","2028.2","2034.75"
"11 Jul 2014","2045.35","2072.05","2027.35","2058.9"
"10 Jul 2014","2028","2073.75","2018.25","2044.65"
"09 Jul 2014","2054.85","2074.8","2029.6","2037.45"
"08 Jul 2014","2131.4","2136.7","2042.1","2062.1"
"07 Jul 2014","2136.95","2143.8","2111.85","2121.6"
"04 Jul 2014","2118.95","2150.85","2111.15","2129"
"03 Jul 2014","2140.35","2148.5","2113.05","2118.65"
"02 Jul 2014","2148.1","2157.95","2130.7","2135.55"
"01 Jul 2014","2118.15","2159.3","2117.05","2136.45"
"30 Jun 2014","2088.5","2121.1","2088.5","2117.6"
"27 Jun 2014","2091.35","2093.9","2062.15","2083.5"
"26 Jun 2014","2044.95","2096.55","2044.95","2085.15"
"25 Jun 2014","2038.6","2054.8","2035.25","2047.55"
"24 Jun 2014","2047.05","2061.55","2027.1","2037.2"
"23 Jun 2014","2030","2051.65","2028.1","2045.95"
"20 Jun 2014","2006.95","2041.5","2001.25","2025.5"
"19 Jun 2014","2016.65","2028.15","1991.7","2006.25"
"18 Jun 2014","1980.25","2021.95","1978.85","2002.4"
"17 Jun 2014","1965.15","1981.65","1950.2","1974.7"
"16 Jun 2014","1963.45","1972.8","1923.85","1961.3"
"13 Jun 2014","2016.25","2019.8","1950","1961.75"
"12 Jun 2014","2039.6","2045.55","1994.45","2004.6"
"11 Jun 2014","2089.05","2105","2030.25","2037.8"
"10 Jun 2014","2117.5","2117.5","2062.6","2086.2"
"09 Jun 2014","2036.85","2118.85","2031","2107.2"
"06 Jun 2014","2014.55","2038.05","2014.55","2030.15"
"05 Jun 2014","1993.7","2020.75","1985.3","2002.85"
"04 Jun 2014","1974.85","2001.4","1974.65","1991.15"
"03 Jun 2014","1993.35","1995.1","1958.35","1969"
"02 Jun 2014","1957.85","1970","1944.4","1948.3"
"30 May 2014","1935.1","1963.85","1914.7","1951.3"
"29 May 2014","1907.8","1945.25","1896.8","1903.1"
"28 May 2014","1919.6","1919.6","1878.2","1890.9"
"27 May 2014","1904.1","1908.55","1870.75","1904.95"
"26 May 2014","1940.8","1957.05","1857.6","1898.2"
"23 May 2014","1948.1","1949.1","1916.7","1921.4"
"22 May 2014","1941.1","1948.35","1915.85","1927.35"
"21 May 2014","1915.85","1955.6","1880.8","1933.35"
"20 May 2014","1827.25","1918.65","1827.15","1907.35"
"19 May 2014","1821.5","1833.7","1804.85","1819.85"
"16 May 2014","1784.35","1823.5","1784.35","1804.65"
"15 May 2014","1805.95","1814.05","1766.4","1773.05"
"14 May 2014","1797.85","1810.45","1786.95","1802.7"
"13 May 2014","1797.95","1809.35","1782.2","1797.5"
"12 May 2014","1733.7","1795","1733.7","1786.85"
"09 May 2014","1721.4","1736.95","1716.95","1734.75"
"08 May 2014","1724.2","1736","1716.7","1721.35"
"07 May 2014","1731.95","1737.55","1720.05","1723.7"
"06 May 2014","1744.25","1753.3","1727.9","1734.85"
"05 May 2014","1760.15","1765.15","1738.85","1745.3"
"02 May 2014","1739.1","1767.15","1739.1","1760.9"
"30 Apr 2014","1757.2","1773.8","1723","1740.45"
"29 Apr 2014","1779.05","1789.2","1747.25","1752.95"
"28 Apr 2014","1775.75","1791.55","1769.45","1778.75"
"25 Apr 2014","1765","1790.45","1765","1776.8"
"23 Apr 2014","1738.35","1771.05","1738.35","1763.1"
"22 Apr 2014","1773.9","1782.3","1735.85","1740.2"
"21 Apr 2014","1767.1","1780.7","1758.7","1772.7"
"17 Apr 2014","1762.15","1773.95","1758.05","1760.8"
"16 Apr 2014","1776.7","1803.2","1760.3","1765.7"
"15 Apr 2014","1812.35","1815.3","1767.8","1780.55"
"11 Apr 2014","1824.45","1842.55","1802.15","1808.7"
"10 Apr 2014","1822.8","1835.8","1817.9","1826"
"09 Apr 2014","1822.95","1829.9","1812.45","1821.95"
"07 Apr 2014","1827.85","1838.75","1808.3","1818.05"
"04 Apr 2014","1832.9","1849.5","1826.6","1828.9"
"03 Apr 2014","1859.95","1859.95","1824.9","1839.45"
"02 Apr 2014","1828.65","1856.3","1823.95","1852.25"
"01 Apr 2014","1814.5","1822.65","1801.45","1817.75"
"31 Mar 2014","1794.55","1810.55","1786.9","1793.25"
"28 Mar 2014","1790.75","1796.7","1765.65","1781.5"
"27 Mar 2014","1802.95","1822.75","1777.55","1782"
"26 Mar 2014","1850.85","1853.4","1800.35","1805.15"
"25 Mar 2014","1842.6","1850.55","1826.95","1841.2"
"24 Mar 2014","1834.7","1864.2","1833.05","1843.75"
"22 Mar 2014","1841.95","1841.95","1827.8","1830.75"
"21 Mar 2014","1812.3","1841.1","1801.9","1837.85"
"20 Mar 2014","1800.5","1819.95","1797.75","1802.4"
"19 Mar 2014","1801.2","1802.85","1776.3","1798.75"
"18 Mar 2014","1756.2","1798.9","1756.2","1795.35"
"14 Mar 2014","1773.25","1777.6","1754.15","1765.25"
"13 Mar 2014","1810.65","1815.7","1773.7","1776.7"
"12 Mar 2014","1778.6","1821.7","1777.3","1815.7"
"11 Mar 2014","1787","1794.8","1766.45","1782.4"
"10 Mar 2014","1769.45","1816","1762.3","1786.35"
"07 Mar 2014","1756.05","1774.7","1753.1","1771.3"
"06 Mar 2014","1736.3","1755.75","1736.3","1752.35"
"05 Mar 2014","1722.1","1740.65","1722.1","1732.1"
"04 Mar 2014","1704.15","1723","1704.15","1717.45"
"03 Mar 2014","1682.2","1717.45","1682.2","1704.55"
"28 Feb 2014","1701.15","1750.5","1667.45","1714.1"
"26 Feb 2014","1697.35","1714.15","1689.2","1699"
"25 Feb 2014","1686.25","1697.5","1679.5","1693.3"
"24 Feb 2014","1708.15","1708.15","1680","1682.65"
"21 Feb 2014","1678.2","1711.6","1677.15","1707.05"
"20 Feb 2014","1654.35","1684.25","1654.2","1670.4"
"19 Feb 2014","1677.85","1680.5","1655.25","1664.75"
"18 Feb 2014","1659.35","1676.5","1656.35","1671.55"
"17 Feb 2014","1664.8","1670.55","1652.35","1661.15"
"14 Feb 2014","1676.65","1677.55","1653.2","1662.15"
"13 Feb 2014","1697.2","1702.8","1676.25","1681.75"
"12 Feb 2014","1705.15","1719.95","1697.5","1699.95"
"11 Feb 2014","1723.45","1731.3","1699.1","1701.8"
"10 Feb 2014","1731.8","1742.55","1714.75","1724.8"
"07 Feb 2014","1717.35","1744.35","1716.75","1731.3"
"06 Feb 2014","1710.3","1718.8","1696.65","1712.45"
"05 Feb 2014","1716.8","1726.85","1696.2","1705.9"
"04 Feb 2014","1699.95","1726.15","1683.55","1712.05"
"03 Feb 2014","1699.3","1730.05","1699.3","1704.45"
"31 Jan 2014","1672.7","1713.05","1670.85","1701.9"
"30 Jan 2014","1663.75","1675.9","1651.3","1655.15"
"29 Jan 2014","1701.15","1709.9","1675.15","1681.3"
"28 Jan 2014","1697.2","1717.05","1673.15","1700.05"
"27 Jan 2014","1750.75","1750.75","1693.6","1700.8"
"24 Jan 2014","1780.35","1792.15","1763.45","1767.1"
"23 Jan 2014","1793.55","1798.7","1769.9","1785.2"
"22 Jan 2014","1777.2","1803.1","1768.55","1790.9"
"21 Jan 2014","1788.65","1798.8","1774.35","1777.9"
"20 Jan 2014","1761.9","1788.75","1761.9","1784.8"
"17 Jan 2014","1770.8","1788.15","1752.7","1759.9"
"16 Jan 2014","1785.8","1793.95","1767.5","1769.9"
"15 Jan 2014","1790.1","1808.25","1773.7","1783.65"
"14 Jan 2014","1841.1","1841.5","1785.55","1791.1"
"13 Jan 2014","1832.85","1854.6","1827.65","1837.9"
"10 Jan 2014","1825.45","1848.55","1818.95","1832.55"
"09 Jan 2014","1810.9","1869.3","1810.65","1825.85"
"08 Jan 2014","1821.95","1827.15","1812.05","1822.6"
"07 Jan 2014","1837.25","1849.15","1812.85","1816.6"
"06 Jan 2014","1789.5","1852.85","1784.05","1832.6"
"03 Jan 2014","1772.1","1793.4","1763.85","1790"
"02 Jan 2014","1796.35","1823.95","1772.6","1779.2"
"01 Jan 2014","1793.5","1810.7","1793.05","1795.2"
"31 Dec 2013","1780.1","1798.95","1775.65","1794.5"
"30 Dec 2013","1783.95","1793.5","1774.7","1788.55"
"27 Dec 2013","1793.55","1798.6","1778.85","1783.95"
"26 Dec 2013","1782","1814.25","1779.05","1785"
"24 Dec 2013","1774.95","1787.9","1771.35","1781.75"
"23 Dec 2013","1787.6","1801.05","1773.5","1777.7"
"20 Dec 2013","1758.45","1790.35","1758.45","1787"
"19 Dec 2013","1758.7","1768.35","1744.2","1759.65"
"18 Dec 2013","1758.4","1769.1","1746.5","1754.7"
"17 Dec 2013","1747.1","1776.95","1735.1","1753.7"
"16 Dec 2013","1736.15","1758.25","1730.75","1744.4"
"13 Dec 2013","1739.75","1747.8","1729.85","1734.45"
"12 Dec 2013","1754.25","1764.55","1739.5","1742.5"
